label,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF,response
7Networks_RH_Default_PFCm_2-rh,102.20628399129896,0.0,inf,0.007499509157125666,0.005540335200578873,9.714938003251975e-05,inf,18.448226098834315,0.0056353623042049725,0.00332320765267631,1
7Networks_RH_Default_PFCm_3-rh,84.38637587965387,0.0,inf,0.008481769962184877,0.005215717911286542,0.00014245499709895614,inf,18.091928302188673,0.005603106003369484,0.002690236520587504,0
7Networks_RH_Default_PFCm_4-rh,106.08302176258661,0.0,inf,0.006664688587094019,0.00598667969497659,0.00021229065162407757,inf,19.240385195876854,0.005244810443634391,0.005469540961085496,0
7Networks_RH_Default_PFCm_5-rh,94.43963824477697,0.0,inf,0.007028230716010843,0.005347363807576537,0.00037328551913365317,inf,20.045323700446193,0.005161605746642789,0.00517689900788678,0
7Networks_RH_Default_PFCm_6-rh,92.13846361808292,0.0,inf,0.007459777254035106,0.004946960144727036,0.0003937196972221813,inf,21.28244313790829,0.005582502294129318,0.004251014179950373,0
7Networks_RH_Default_PFCm_7-rh,83.1587474221677,0.0,inf,0.007584870913081931,0.0048620529170537025,0.0003245948109491442,inf,21.55946034001505,0.00611417064210042,0.0028458659747688016,0
7Networks_RH_Default_PFCv_1-rh,123.00507470457521,0.0,inf,0.006249425834001502,0.005733724636189729,0.0001490227991722969,inf,21.406777081967174,0.0035365008262326874,0.004943007230354664,0
7Networks_RH_Default_Par_1-rh,99.73049761191398,0.0,inf,0.006972701991236344,0.004782145934657599,6.611319689281348e-05,inf,21.148844822631023,0.005342212238347112,0.0042848546437794744,0
7Networks_RH_Default_Par_2-rh,98.11591343403049,0.0,inf,0.00818438703769876,0.004633525176439776,5.170628464991232e-05,inf,17.214444926711867,0.00555095273324098,0.00408310739460296,0
7Networks_RH_Default_Par_3-rh,99.5109871359327,0.0,inf,0.007910397347169145,0.005055376187390413,0.00014351449924308345,inf,16.97823262273472,0.0051313814506378915,0.0046456341555806795,0
7Networks_RH_Default_Temp_1-rh,130.43526874258396,0.0,inf,0.006103323406074369,0.004285766767951961,1.8148523029919423e-05,inf,20.802296706650807,0.005684852471825017,0.0038365853396348554,0
7Networks_RH_Default_Temp_2-rh,129.74534998721614,0.0,inf,0.006437650262804196,0.00408227513670942,3.164889266689316e-05,inf,16.65285241281964,0.006437650262804196,0.0045439524243358065,0
7Networks_RH_Default_Temp_3-rh,116.44985342445055,0.0,inf,0.006798946979091879,0.004535764259147263,8.552387948018802e-05,inf,16.341064777878177,0.006798946979091879,0.004111108371795004,0
7Networks_RH_Default_Temp_4-rh,123.21000796433378,0.0,inf,0.007102823599671227,0.0038115255001459174,2.964801088358329e-05,inf,17.33658091825824,0.007102823599671227,0.0027750334386415685,0
7Networks_RH_Default_Temp_5-rh,105.20154184108709,0.0,inf,0.007817044878749036,0.0038784001975417015,3.403000410769945e-05,inf,17.90895959671807,0.007817044878749036,0.002692925745562146,0
7Networks_RH_DorsAttn_FEF_1-rh,82.79456134419269,0.0,inf,0.007494524874852675,0.00668519147924888,0.0018040172620806866,inf,20.77356675289871,0.006918246390577902,0.003985344909501617,0
7Networks_RH_DorsAttn_FEF_2-rh,77.234588579463,0.0,inf,0.007645278642883529,0.006038077892139044,0.0008958665542532676,inf,20.776087841892313,0.00631678978721641,0.003568606051109989,0
